ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,Reponse,Plaintes,Pays,Montant_Total,Date_Enrollement,Age,Groupe_Age,Revenu_Manquant,NbAchat_Total
6384,1978,Graduate,Divorced,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,True,False,False,False,False,False,False,USA,1453,2014-02-11,36,35-45,False,21
2625,1954,2n Cycle,Single,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,False,False,False,False,False,False,False,Saudi Arabia,350,2013-11-17,60,45-60,False,14
1676,1975,Graduate,Married,43057.0,0,1,30,213,2,44,0,2,5,4,4,2,5,5,False,False,False,False,False,False,False,Spain,266,2013-10-30,39,35-45,False,15
5534,1975,Master,Married,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,True,False,False,False,False,False,False,Spain,224,2013-10-20,39,35-45,False,10
6859,1987,Graduate,Single,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,False,False,False,False,False,False,False,Spain,99,2013-10-08,27,25-35,False,9
271,1969,Graduate,Widow,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,True,False,False,False,False,False,False,Canada,258,2013-10-02,45,35-45,False,15
7699,1969,Graduate,Widow,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,True,False,False,False,False,False,False,Canada,258,2013-10-02,45,35-45,False,15
7832,1959,Master,Married,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,True,False,True,True,False,True,False,Spain,1526,2013-08-28,55,45-60,False,23
938,1981,Graduate,Married,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,True,False,False,False,False,False,False,Spain,87,2013-07-30,33,25-35,False,7
7873,1973,PhD,Married,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,False,False,False,False,False,False,False,Canada,300,2013-07-06,41,35-45,False,16
9967,1974,Graduate,Divorced,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,False,False,False,False,False,False,False,USA,447,2013-05-30,40,35-45,False,22
1087,1975,Master,Married,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,False,False,False,False,False,True,False,Spain,173,2013-05-22,39,35-45,False,10
8314,1982,Graduate,Married,79908.0,0,0,30,557,129,761,29,185,111,1,5,6,7,2,False,False,True,False,False,False,False,Spain,1772,2013-04-05,32,25-35,False,19
3762,1986,PhD,Single,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,False,False,False,True,False,True,False,Saudi Arabia,925,2013-04-02,28,25-35,False,17
10383,1966,Graduate,Divorced,70287.0,0,0,30,295,35,482,121,120,40,1,5,5,10,3,False,False,False,False,False,True,False,Australia,1093,2013-04-02,48,45-60,False,21
6798,1966,Graduate,Single,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,False,False,False,False,False,True,False,Saudi Arabia,433,2013-03-20,48,45-60,False,23
4168,1966,Graduate,Single,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,False,False,False,False,False,True,False,Spain,433,2013-03-20,48,45-60,False,23
6690,1966,Master,Married,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,False,False,False,False,False,False,False,Saudi Arabia,90,2013-03-14,48,45-60,False,11
10602,1983,Graduate,Married,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,False,False,False,False,False,False,False,India,156,2013-02-14,31,25-35,False,9
3220,1983,Graduate,Married,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,False,False,False,False,False,False,False,Germany,156,2013-02-14,31,25-35,False,9
5424,1983,Graduate,Married,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,False,False,False,False,False,False,False,Saudi Arabia,156,2013-02-14,31,25-35,False,9
7488,1963,Master,Single,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,False,False,False,False,False,False,False,Spain,825,2013-01-22,51,45-60,False,24
5289,1975,2n Cycle,Single,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,False,False,False,False,False,False,False,Australia,72,2012-11-09,39,35-45,False,6
347,1976,Graduate,Divorced,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,False,False,False,False,False,False,False,Canada,377,2012-09-08,38,35-45,False,17
5236,1979,Graduate,Married,77568.0,0,1,30,1230,0,396,232,178,158,1,10,2,8,5,False,True,True,True,False,False,False,Spain,2194,2012-08-25,35,25-35,False,21
9478,1985,Graduate,Single,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,False,False,False,False,False,False,False,Spain,401,2012-08-14,29,25-35,False,15
477,1986,Graduate,Married,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,True,False,True,True,True,True,False,Spain,2157,2014-06-17,28,25-35,False,22
7411,1964,PhD,Married,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,17,2014-06-05,50,45-60,False,6
3107,1976,Graduate,Married,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,False,False,False,False,False,False,False,Australia,350,2014-05-02,38,35-45,False,13
7437,1988,Graduate,Single,27938.0,1,0,31,13,0,8,2,1,5,1,1,0,4,3,False,False,False,False,False,False,False,Australia,29,2014-04-28,26,25-35,False,6
255,1951,Graduate,Divorced,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,False,False,False,False,False,False,True,Spain,21,2014-03-30,63,60+,False,6
3790,1956,Graduate,Married,34633.0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,False,False,False,False,False,False,False,Saudi Arabia,15,2014-01-23,58,45-60,False,4
749,1981,Graduate,Married,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,True,False,False,False,False,True,False,Spain,145,2013-11-19,33,25-35,False,9
1503,1976,PhD,Married,162397.0,1,1,31,85,1,16,2,1,2,0,0,0,1,1,False,False,False,False,False,False,False,Spain,107,2013-06-03,38,35-45,False,1
8650,1978,Graduate,Widow,54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,False,False,False,False,False,False,False,Spain,42,2013-03-18,36,35-45,False,5
607,1955,2n Cycle,Divorced,41769.0,0,1,31,302,29,131,32,0,27,6,8,1,7,8,False,False,False,False,False,False,False,India,521,2013-02-13,59,45-60,False,22
1008,1981,PhD,Married,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,True,False,False,False,False,False,False,Germany,1021,2012-12-21,33,25-35,False,24
9396,1978,PhD,Married,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,False,False,False,False,False,False,False,Saudi Arabia,25,2012-11-23,36,35-45,False,4
933,1978,PhD,Married,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,False,False,False,False,False,False,False,Spain,25,2012-11-23,36,35-45,False,4
5710,1970,Graduate,Married,40548.0,0,1,31,110,0,5,2,0,3,2,2,1,4,5,False,True,False,False,False,False,False,Australia,120,2012-10-10,44,35-45,False,9
2882,1975,2n Cycle,Divorced,67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,False,False,False,False,False,False,False,Saudi Arabia,995,2012-10-01,39,35-45,False,16
2379,1953,Graduate,Single,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,False,False,False,False,False,True,False,Saudi Arabia,1635,2012-09-22,61,60+,False,14
5342,1976,Basic,Divorced,9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,False,False,False,False,False,False,False,Canada,29,2012-08-08,38,35-45,False,6
3262,1958,Graduate,Single,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,False,False,False,False,False,True,False,Spain,1655,2012-08-07,56,45-60,False,25
5832,1960,2n Cycle,Married,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,False,False,False,False,False,False,False,Spain,1263,2014-04-20,54,45-60,False,21
5025,1979,Graduate,Single,48526.0,1,0,32,23,17,23,43,20,9,1,2,1,4,3,False,False,False,False,False,False,False,Spain,135,2013-12-24,35,25-35,False,8
569,1991,Graduate,Single,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,False,True,True,True,False,True,False,Spain,1991,2013-12-14,23,18-25,False,19
3102,1981,2n Cycle,Married,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,False,False,False,False,False,False,False,Canada,32,2013-10-16,33,25-35,False,5
9449,1958,PhD,Single,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,False,False,False,False,False,False,False,Saudi Arabia,605,2013-10-04,56,45-60,False,19
8104,1951,PhD,Married,53312.0,0,0,32,241,0,12,0,0,25,1,5,1,5,7,False,False,False,False,False,False,False,Spain,278,2013-08-09,63,60+,False,12
75,1982,2n Cycle,Married,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,False,False,False,False,False,False,False,USA,467,2013-07-25,32,25-35,False,15
6421,1961,Graduate,Married,88347.0,0,0,32,1050,178,555,77,138,118,1,4,7,9,1,False,False,False,True,False,False,False,Spain,2116,2013-07-03,53,45-60,False,21
3037,1983,PhD,Married,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,False,False,False,False,False,False,False,Canada,410,2013-06-20,31,25-35,False,16
4698,1983,PhD,Married,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,False,False,False,False,False,False,False,Spain,410,2013-06-20,31,25-35,False,16
948,1971,Graduate,Single,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,False,False,False,False,False,False,False,Spain,41,2013-05-15,43,35-45,False,8
6177,1985,PhD,Married,33454.0,1,0,32,76,10,56,3,1,23,2,4,0,4,8,False,False,False,False,False,False,False,USA,169,2013-05-08,29,25-35,False,10
3517,1952,Graduate,Single,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,False,False,False,False,False,True,False,Spain,161,2013-05-06,62,60+,False,10
3491,1975,Graduate,Married,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,False,False,False,False,False,False,False,USA,1260,2013-04-29,39,35-45,False,29
7610,1983,Graduate,Married,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,False,False,False,False,False,False,False,Spain,460,2013-04-18,31,25-35,False,19
4377,1971,Graduate,Married,52914.0,0,1,32,254,10,44,30,10,227,2,7,3,3,7,True,False,False,False,False,False,False,Canada,575,2013-01-07,43,35-45,False,15
9850,1972,2n Cycle,Married,24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,False,False,False,False,False,False,False,Spain,19,2012-11-29,42,35-45,False,4
5544,1970,Graduate,Single,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,False,True,False,False,False,False,False,Spain,1490,2012-11-10,44,35-45,False,22
6497,1960,Graduate,Married,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,False,False,False,False,False,False,False,Australia,433,2012-11-07,54,45-60,False,17
4543,1980,Graduate,Married,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,False,False,True,False,False,False,False,Saudi Arabia,1919,2012-10-31,34,25-35,False,19
5117,1963,2n Cycle,Married,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,False,False,False,False,False,False,False,Spain,576,2012-08-02,51,45-60,False,18
1448,1963,Master,Married,33562.0,1,2,33,21,12,12,0,3,3,3,2,0,4,4,False,False,False,False,False,False,False,India,51,2014-06-25,51,45-60,False,9
6887,1967,Graduate,Single,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,False,False,False,False,False,False,False,Germany,564,2014-04-24,47,45-60,False,19
7500,1967,Graduate,Single,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,False,False,False,False,False,False,False,Spain,564,2014-04-24,47,45-60,False,19
2724,1981,Master,Single,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,False,False,False,False,False,False,False,Spain,19,2014-03-30,33,25-35,False,4
2256,1973,Master,Married,27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,False,False,False,False,False,False,False,Spain,21,2014-03-29,41,35-45,False,6
1100,1960,Master,Married,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,False,False,False,False,False,False,False,Canada,61,2014-03-24,54,45-60,False,11
7725,1965,2n Cycle,Married,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,False,False,False,False,False,False,False,India,641,2014-03-08,49,45-60,False,16
2612,1987,Graduate,Married,75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,False,False,False,True,False,False,False,Saudi Arabia,1682,2013-12-24,27,25-35,False,25
113,1951,Graduate,Married,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,False,False,False,False,False,False,False,Spain,28,2013-07-16,63,60+,False,6
2868,1949,PhD,Single,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,False,False,False,False,False,True,False,USA,57,2013-04-08,65,60+,False,8
4216,1981,Graduate,Single,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,False,False,True,True,False,True,False,Spain,1474,2013-02-22,33,25-35,False,26
199,1962,Master,Single,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,False,True,False,False,False,False,False,Canada,315,2013-01-20,52,45-60,False,13
359,1950,Graduate,Married,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,False,False,False,False,False,False,True,Spain,504,2013-01-13,64,60+,False,19
8842,1971,Graduate,Widow,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,False,False,False,False,False,False,False,Spain,44,2012-12-25,43,35-45,False,8
2154,1971,Graduate,Widow,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,False,False,False,False,False,False,False,Spain,44,2012-12-25,43,35-45,False,8
6050,1975,2n Cycle,Married,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,True,False,False,False,False,False,False,India,1513,2012-12-11,39,35-45,False,26
9204,1970,Graduate,Widow,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,False,False,False,False,False,False,False,Spain,1029,2012-09-12,44,35-45,False,17
4472,1970,PhD,Divorced,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,False,False,False,False,False,False,False,Australia,57,2014-06-27,44,35-45,False,6
6864,1989,Master,Divorced,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,False,False,False,False,False,False,False,Australia,30,2014-05-22,25,18-25,False,8
10617,1989,Master,Divorced,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,False,False,False,False,False,False,False,Spain,30,2014-05-22,25,18-25,False,8
3924,1965,PhD,Divorced,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,False,True,False,False,False,False,False,Saudi Arabia,916,2014-03-17,49,45-60,False,28
5654,1972,Graduate,Married,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,False,False,False,False,False,False,False,Australia,61,2014-03-16,42,35-45,False,7
9216,1971,Graduate,Married,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,False,False,False,False,False,False,False,Canada,44,2014-01-23,43,35-45,False,7
8086,1959,Graduate,Married,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,55,2013-12-11,55,45-60,False,7
9097,1956,Graduate,Divorced,46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,False,False,False,False,False,False,False,Spain,343,2013-11-03,58,45-60,False,16
7631,1978,Master,Married,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,False,False,False,False,False,False,False,India,989,2013-10-06,36,35-45,False,23
7275,1971,Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,False,False,False,False,False,False,False,USA,131,2013-10-04,43,35-45,False,10
8334,1971,Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,False,False,False,False,False,False,False,Spain,131,2013-10-04,43,35-45,False,10
1987,1987,Basic,Single,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,False,False,False,False,False,False,False,Spain,59,2013-09-25,27,25-35,False,7
2281,1970,Graduate,Single,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,True,False,False,False,False,False,False,Germany,28,2013-09-15,44,35-45,False,4
7034,1978,2n Cycle,Married,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,False,False,False,False,False,False,False,Canada,55,2013-09-01,36,35-45,False,7
2797,1977,Graduate,Married,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,False,False,False,False,False,False,False,Spain,1073,2013-08-20,37,35-45,False,26
3934,1966,Graduate,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,False,False,False,False,False,False,False,India,608,2013-08-02,48,45-60,False,18
2493,1966,Graduate,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,False,False,False,False,False,False,False,Germany,608,2013-08-02,48,45-60,False,18
3759,1958,Graduate,Married,65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,True,False,False,False,False,False,False,Spain,1155,2013-07-25,56,45-60,False,26
965,1971,Graduate,Divorced,55635.0,0,1,34,235,65,164,50,49,27,4,7,3,7,6,False,False,False,False,False,False,False,USA,590,2012-11-13,43,35-45,False,21
7378,1981,Master,Married,42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,True,False,False,False,False,False,False,Spain,573,2012-08-31,33,25-35,False,22
1859,1972,Master,Married,75251.0,0,0,34,721,111,925,97,18,18,1,7,6,5,5,False,False,False,False,False,True,False,Germany,1890,2012-08-27,42,35-45,False,19
6263,1968,Graduate,Married,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,False,False,False,False,False,False,False,Spain,106,2012-08-22,46,45-60,False,9
2072,1969,PhD,Married,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,True,False,False,False,False,True,False,Canada,1064,2012-08-16,45,35-45,False,21
8908,1959,Graduate,Married,87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,False,False,False,False,False,True,False,Canada,1097,2014-05-08,55,45-60,False,20
738,1981,2n Cycle,Single,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,False,False,False,False,False,False,False,India,182,2014-04-04,33,25-35,False,12
10129,1966,Graduate,Married,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,False,False,True,False,False,False,False,Spain,1456,2014-03-12,48,45-60,False,21
807,1969,Master,Married,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,False,False,False,False,False,False,False,India,292,2014-02-15,45,35-45,False,17
3334,1951,Graduate,Married,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,False,False,True,True,False,False,False,Spain,2211,2014-02-12,63,60+,False,21
5423,1983,Graduate,Married,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,False,False,False,False,False,False,False,Saudi Arabia,16,2013-10-27,31,25-35,False,4
4426,1975,Graduate,Single,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,False,False,False,True,False,False,False,USA,527,2013-09-22,39,35-45,False,21
10489,1973,Graduate,Married,92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,False,False,True,True,False,True,False,Saudi Arabia,1778,2013-08-19,41,35-45,False,23
2570,1968,Graduate,Married,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,False,True,False,False,True,True,False,Spain,815,2013-07-23,46,45-60,False,25
3834,1962,Graduate,Single,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,False,False,False,False,False,False,False,USA,861,2013-03-17,52,45-60,False,23
590,1970,Master,Divorced,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,False,False,False,False,False,True,False,Spain,1812,2012-12-22,44,35-45,False,16
4791,1980,Graduate,Married,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,False,False,False,False,False,False,False,Australia,41,2012-12-16,34,25-35,False,5
5304,1974,PhD,Single,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,33,2012-10-13,40,35-45,False,6
2426,1964,PhD,Divorced,78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,False,False,False,False,False,True,False,Spain,895,2012-09-14,50,45-60,False,29
35,1987,Graduate,Married,25545.0,1,0,35,32,1,64,16,12,85,3,2,2,3,6,False,False,False,False,False,True,False,Spain,210,2012-09-08,27,25-35,False,10
8041,1971,PhD,Widow,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,False,False,False,False,False,False,False,Saudi Arabia,1092,2012-09-08,43,35-45,False,21
3584,1955,PhD,Single,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,True,False,False,False,False,True,False,Canada,1396,2012-08-20,59,45-60,False,22
7718,1947,Master,Married,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,False,False,False,False,False,False,False,Spain,711,2014-04-20,67,60+,False,10
8605,1964,PhD,Married,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,False,False,False,False,False,False,False,Spain,68,2014-03-23,50,45-60,False,7
1646,1972,Basic,Married,25224.0,1,0,36,4,9,12,11,2,8,2,1,1,3,3,False,False,False,False,False,False,False,Canada,46,2014-03-16,42,35-45,False,7
9206,1968,Graduate,Married,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,False,False,True,False,False,False,False,Spain,1121,2014-01-07,46,45-60,False,26
10757,1967,PhD,Divorced,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,False,False,False,False,False,False,False,Spain,13,2013-12-24,47,45-60,False,4
6885,1977,Graduate,Divorced,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,False,False,False,False,False,False,False,Canada,55,2013-12-01,37,35-45,False,6
907,1975,Graduate,Married,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,False,False,False,False,False,False,False,Spain,362,2013-11-29,39,35-45,False,18
3867,1947,PhD,Married,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,False,False,False,False,False,False,False,Spain,1095,2013-08-31,67,60+,False,26
3859,1947,PhD,Married,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,False,False,False,False,False,False,False,Saudi Arabia,1095,2013-08-31,67,60+,False,26
3265,1959,Graduate,Married,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,False,False,False,False,False,False,False,Spain,46,2013-03-19,55,45-60,False,5
4418,1983,Master,Single,89616.0,0,0,36,671,47,655,145,111,15,1,7,5,12,2,False,False,False,False,False,True,False,Canada,1644,2013-02-25,31,25-35,False,25
4611,1970,Graduate,Married,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,False,False,True,True,False,True,False,Spain,1724,2013-01-21,44,35-45,False,30
4530,1948,Master,Widow,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,False,False,False,True,False,True,False,Germany,1930,2012-10-24,66,60+,False,23
7736,1986,Graduate,Married,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,True,False,False,False,False,True,False,Spain,61,2012-10-22,28,25-35,False,7
9949,1976,Graduate,Married,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,False,False,False,False,False,False,False,Canada,877,2012-10-18,38,35-45,False,15
942,1982,Graduate,Single,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,False,False,False,False,False,True,False,Spain,299,2012-08-08,32,25-35,False,14
6181,1950,2n Cycle,Married,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,False,False,False,False,False,False,False,USA,939,2012-07-31,64,60+,False,27
