ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,DerniereCampagne,Plaintes,Pays,Montant_Total,NbAchat_Total,Date_Enrollement,Age,Groupe_Age,Total_Enfants,Groupe_TotalEnfants,Manquants,Revenu_capped,Age_capped
3491,1975,Graduate,Married,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,False,False,False,False,False,False,False,USA,1260,29,2013-04-29,39,35-45,1,0,False,55914.0,39
7610,1983,Graduate,Married,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,False,False,False,False,False,False,False,Spain,460,19,2013-04-18,31,25-35,1,0,False,37292.0,31
4377,1971,Graduate,Married,52914.0,0,1,32,254,10,44,30,10,227,2,7,3,3,7,True,False,False,False,False,False,False,Canada,575,15,2013-01-07,43,35-45,1,0,False,52914.0,43
9850,1972,2n Cycle,Married,24884.0,1,0,32,3,6,7,0,0,3,1,0,0,3,7,False,False,False,False,False,False,False,Spain,19,4,2012-11-29,42,35-45,1,0,False,24884.0,42
5544,1970,Graduate,Single,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,False,True,False,False,False,False,False,Spain,1490,22,2012-11-10,44,35-45,1,0,False,67384.0,44
6497,1960,Graduate,Married,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,False,False,False,False,False,False,False,Australia,433,17,2012-11-07,54,45-60,1,0,False,51651.0,54
4543,1980,Graduate,Married,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,False,False,True,False,False,False,False,Saudi Arabia,1919,19,2012-10-31,34,25-35,0,0,False,82497.0,34
5117,1963,2n Cycle,Married,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,False,False,False,False,False,False,False,Spain,576,18,2012-08-02,51,45-60,0,0,False,32632.0,51
1448,1963,Master,Married,33562.0,1,2,33,21,12,12,0,3,3,3,2,0,4,4,False,False,False,False,False,False,False,India,51,9,2014-06-25,51,45-60,3,2-3,False,33562.0,51
6887,1967,Graduate,Single,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,False,False,False,False,False,False,False,Germany,564,19,2014-04-24,47,45-60,2,1,False,79146.0,47
7500,1967,Graduate,Single,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,False,False,False,False,False,False,False,Spain,564,19,2014-04-24,47,45-60,2,1,False,79146.0,47
2724,1981,Master,Single,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,False,False,False,False,False,False,False,Spain,19,4,2014-03-30,33,25-35,1,0,False,36143.0,33
2256,1973,Master,Married,27159.0,1,1,33,17,0,3,0,0,1,2,1,0,3,6,False,False,False,False,False,False,False,Spain,21,6,2014-03-29,41,35-45,2,1,False,27159.0,41
1100,1960,Master,Married,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,False,False,False,False,False,False,False,Canada,61,11,2014-03-24,54,45-60,3,2-3,False,41275.0,54
7725,1965,2n Cycle,Married,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,False,False,False,False,False,False,False,India,641,16,2014-03-08,49,45-60,0,0,False,76800.0,49
2612,1987,Graduate,Married,75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,False,False,False,True,False,False,False,Saudi Arabia,1682,25,2013-12-24,27,25-35,0,0,False,75794.0,27
113,1951,Graduate,Married,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,False,False,False,False,False,False,False,Spain,28,6,2013-07-16,63,60+,2,1,False,30833.0,63
2868,1949,PhD,Single,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,False,False,False,False,False,True,False,USA,57,8,2013-04-08,65,60+,2,1,False,26518.0,65
4216,1981,Graduate,Single,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,False,False,True,True,False,True,False,Spain,1474,26,2013-02-22,33,25-35,0,0,False,91065.0,33
199,1962,Master,Single,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,False,True,False,False,False,False,False,Canada,315,13,2013-01-20,52,45-60,0,0,False,45183.0,52
359,1950,Graduate,Married,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,False,False,False,False,False,False,True,Spain,504,19,2013-01-13,64,60+,1,0,False,48070.0,64
8842,1971,Graduate,Widow,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,False,False,False,False,False,False,False,Spain,44,8,2012-12-25,43,35-45,2,1,False,30372.0,43
2154,1971,Graduate,Widow,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,False,False,False,False,False,False,False,Spain,44,8,2012-12-25,43,35-45,2,1,False,30372.0,43
6050,1975,2n Cycle,Married,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,True,False,False,False,False,False,False,India,1513,26,2012-12-11,39,35-45,1,0,False,57036.0,39
9204,1970,Graduate,Widow,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,False,False,False,False,False,False,False,Spain,1029,17,2012-09-12,44,35-45,1,0,False,66731.0,44
4472,1970,PhD,Divorced,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,False,False,False,False,False,False,False,Australia,57,6,2014-06-27,44,35-45,1,0,False,35682.0,44
6864,1989,Master,Divorced,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,False,False,False,False,False,False,False,Australia,30,8,2014-05-22,25,18-25,0,0,False,10979.0,25
10617,1989,Master,Divorced,10979.0,0,0,34,8,4,10,2,2,4,2,3,0,3,5,False,False,False,False,False,False,False,Spain,30,8,2014-05-22,25,18-25,0,0,False,10979.0,25
3924,1965,PhD,Divorced,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,False,True,False,False,False,False,False,Saudi Arabia,916,28,2014-03-17,49,45-60,1,0,False,57912.0,49
5654,1972,Graduate,Married,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,False,False,False,False,False,False,False,Australia,61,7,2014-03-16,42,35-45,3,2-3,False,36026.0,42
9216,1971,Graduate,Married,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,False,False,False,False,False,False,False,Canada,44,7,2014-01-23,43,35-45,2,1,False,35788.0,43
8086,1959,Graduate,Married,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,55,7,2013-12-11,55,45-60,2,1,False,42243.0,55
9097,1956,Graduate,Divorced,46086.0,0,1,34,244,8,32,7,2,50,4,3,1,8,4,False,False,False,False,False,False,False,Spain,343,16,2013-11-03,58,45-60,1,0,False,46086.0,58
7631,1978,Master,Married,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,False,False,False,False,False,False,False,India,989,23,2013-10-06,36,35-45,1,0,False,61346.0,36
7275,1971,Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,False,False,False,False,False,False,False,USA,131,10,2013-10-04,43,35-45,2,1,False,33316.0,43
8334,1971,Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,False,False,False,False,False,False,False,Spain,131,10,2013-10-04,43,35-45,2,1,False,33316.0,43
1987,1987,Basic,Single,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,False,False,False,False,False,False,False,Spain,59,7,2013-09-25,27,25-35,1,0,False,21063.0,27
2281,1970,Graduate,Single,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,True,False,False,False,False,False,False,Germany,28,4,2013-09-15,44,35-45,1,0,False,33697.0,44
7034,1978,2n Cycle,Married,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,False,False,False,False,False,False,False,Canada,55,7,2013-09-01,36,35-45,1,0,False,25804.0,36
2797,1977,Graduate,Married,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,False,False,False,False,False,False,False,Spain,1073,26,2013-08-20,37,35-45,1,0,False,72117.0,37
3934,1966,Graduate,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,False,False,False,False,False,False,False,India,608,18,2013-08-02,48,45-60,1,0,False,61286.0,48
2493,1966,Graduate,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,False,False,False,False,False,False,False,Germany,608,18,2013-08-02,48,45-60,1,0,False,61286.0,48
3759,1958,Graduate,Married,65196.0,0,2,34,743,19,181,12,0,200,2,7,6,11,5,True,False,False,False,False,False,False,Spain,1155,26,2013-07-25,56,45-60,2,1,False,65196.0,56
965,1971,Graduate,Divorced,55635.0,0,1,34,235,65,164,50,49,27,4,7,3,7,6,False,False,False,False,False,False,False,USA,590,21,2012-11-13,43,35-45,1,0,False,55635.0,43
7378,1981,Master,Married,42021.0,1,0,34,393,5,136,7,5,27,5,10,1,6,9,True,False,False,False,False,False,False,Spain,573,22,2012-08-31,33,25-35,1,0,False,42021.0,33
1859,1972,Master,Married,75251.0,0,0,34,721,111,925,97,18,18,1,7,6,5,5,False,False,False,False,False,True,False,Germany,1890,19,2012-08-27,42,35-45,0,0,False,75251.0,42
6263,1968,Graduate,Married,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,False,False,False,False,False,False,False,Spain,106,9,2012-08-22,46,45-60,3,2-3,False,35322.0,46
2072,1969,PhD,Married,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,True,False,False,False,False,True,False,Canada,1064,21,2012-08-16,45,35-45,1,0,False,53374.0,45
8908,1959,Graduate,Married,87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,False,False,False,False,False,True,False,Canada,1097,20,2014-05-08,55,45-60,0,0,False,87195.0,55
738,1981,2n Cycle,Single,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,False,False,False,False,False,False,False,India,182,12,2014-04-04,33,25-35,2,1,False,42395.0,33
10129,1966,Graduate,Married,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,False,False,True,False,False,False,False,Spain,1456,21,2014-03-12,48,45-60,0,0,False,82427.0,48
807,1969,Master,Married,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,False,False,False,False,False,False,False,India,292,17,2014-02-15,45,35-45,2,1,False,44602.0,45
3334,1951,Graduate,Married,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,False,False,True,True,False,False,False,Spain,2211,21,2014-02-12,63,60+,0,0,False,94199.86000000003,63
5423,1983,Graduate,Married,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,False,False,False,False,False,False,False,Saudi Arabia,16,4,2013-10-27,31,25-35,1,0,False,28359.0,31
4426,1975,Graduate,Single,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,False,False,False,True,False,False,False,USA,527,21,2013-09-22,39,35-45,2,1,False,55801.0,39
10489,1973,Graduate,Married,92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,False,False,True,True,False,True,False,Saudi Arabia,1778,23,2013-08-19,41,35-45,0,0,False,92955.0,41
2570,1968,Graduate,Married,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,False,True,False,False,True,True,False,Spain,815,25,2013-07-23,46,45-60,1,0,False,56534.0,46
3834,1962,Graduate,Single,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,False,False,False,False,False,False,False,USA,861,23,2013-03-17,52,45-60,1,0,False,69627.0,52
590,1970,Master,Divorced,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,False,False,False,False,False,True,False,Spain,1812,16,2012-12-22,44,35-45,0,0,False,78579.0,44
4791,1980,Graduate,Married,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,False,False,False,False,False,False,False,Australia,41,5,2012-12-16,34,25-35,2,1,False,44964.0,34
5304,1974,PhD,Single,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,33,6,2012-10-13,40,35-45,1,0,False,30899.0,40
2426,1964,PhD,Divorced,78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,False,False,False,False,False,True,False,Spain,895,29,2012-09-14,50,45-60,0,0,False,78825.0,50
35,1987,Graduate,Married,25545.0,1,0,35,32,1,64,16,12,85,3,2,2,3,6,False,False,False,False,False,True,False,Spain,210,10,2012-09-08,27,25-35,1,0,False,25545.0,27
8041,1971,PhD,Widow,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,False,False,False,False,False,False,False,Saudi Arabia,1092,21,2012-09-08,43,35-45,1,0,False,47111.0,43
3584,1955,PhD,Single,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,True,False,False,False,False,True,False,Canada,1396,22,2012-08-20,59,45-60,0,0,False,49667.0,59
7718,1947,Master,Married,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,False,False,False,False,False,False,False,Spain,711,10,2014-04-20,67,60+,0,0,False,66000.0,67
8605,1964,PhD,Married,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,False,False,False,False,False,False,False,Spain,68,7,2014-03-23,50,45-60,2,1,False,46910.0,50
1646,1972,Basic,Married,25224.0,1,0,36,4,9,12,11,2,8,2,1,1,3,3,False,False,False,False,False,False,False,Canada,46,7,2014-03-16,42,35-45,1,0,False,25224.0,42
9206,1968,Graduate,Married,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,False,False,True,False,False,False,False,Spain,1121,26,2014-01-07,46,45-60,1,0,False,77382.0,46
10757,1967,PhD,Divorced,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,False,False,False,False,False,False,False,Spain,13,4,2013-12-24,47,45-60,1,0,False,28420.0,47
6885,1977,Graduate,Divorced,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,False,False,False,False,False,False,False,Canada,55,6,2013-12-01,37,35-45,1,0,False,32952.0,37
907,1975,Graduate,Married,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,False,False,False,False,False,False,False,Spain,362,18,2013-11-29,39,35-45,1,0,False,46149.0,39
1150,1899,PhD,Married,83532.0,0,0,36,755,144,562,104,64,224,1,4,6,4,1,False,False,True,False,False,False,False,Spain,1853,15,2013-09-26,115,,0,0,False,83532.0,69
3867,1947,PhD,Married,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,False,False,False,False,False,False,False,Spain,1095,26,2013-08-31,67,60+,1,0,False,73059.0,67
3859,1947,PhD,Married,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,False,False,False,False,False,False,False,Saudi Arabia,1095,26,2013-08-31,67,60+,1,0,False,73059.0,67
3265,1959,Graduate,Married,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,False,False,False,False,False,False,False,Spain,46,5,2013-03-19,55,45-60,0,0,False,35701.0,55
4418,1983,Master,Single,89616.0,0,0,36,671,47,655,145,111,15,1,7,5,12,2,False,False,False,False,False,True,False,Canada,1644,25,2013-02-25,31,25-35,0,0,False,89616.0,31
4611,1970,Graduate,Married,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,False,False,True,True,False,True,False,Spain,1724,30,2013-01-21,44,35-45,0,0,False,94199.86000000003,44
4530,1948,Master,Widow,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,False,False,False,True,False,True,False,Germany,1930,23,2012-10-24,66,60+,0,0,False,78427.0,66
7736,1986,Graduate,Married,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,True,False,False,False,False,True,False,Spain,61,7,2012-10-22,28,25-35,1,0,False,22518.0,28
9949,1976,Graduate,Married,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,False,False,False,False,False,False,False,Canada,877,15,2012-10-18,38,35-45,2,1,False,59809.0,38
942,1982,Graduate,Single,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,False,False,False,False,False,True,False,Spain,299,14,2012-08-08,32,25-35,1,0,False,39660.0,32
6181,1950,2n Cycle,Married,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,False,False,False,False,False,False,False,USA,939,27,2012-07-31,64,60+,0,0,False,52203.0,64
7660,1973,PhD,Single,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,True,False,False,False,False,True,False,Canada,49,6,2014-05-19,41,35-45,2,1,False,35860.0,41
2055,1973,PhD,Divorced,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,True,False,False,False,False,False,False,Spain,49,6,2014-05-19,41,35-45,2,1,False,35860.0,41
5107,1973,PhD,Divorced,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,True,False,False,False,False,False,False,Spain,49,6,2014-05-19,41,35-45,2,1,False,35860.0,41
1626,1973,PhD,Divorced,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,True,False,False,False,False,True,False,Saudi Arabia,49,6,2014-05-19,41,35-45,2,1,False,35860.0,41
6428,1950,PhD,Widow,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,False,False,False,False,False,False,False,Spain,1130,17,2014-05-03,64,60+,0,0,False,76842.0,64
9617,1951,Graduate,Single,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,False,False,False,False,False,False,False,Saudi Arabia,19,5,2014-04-16,63,60+,0,0,False,15033.0,63
4339,1970,PhD,Married,67353.0,0,1,37,702,17,151,0,8,35,5,5,6,12,2,False,False,False,False,False,False,False,Australia,913,28,2013-12-31,44,35-45,1,0,False,67353.0,44
7235,1975,2n Cycle,Married,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,False,False,False,False,False,False,False,Germany,38,9,2013-12-09,39,35-45,1,0,False,17003.0,39
8527,1965,Master,Married,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,False,False,False,False,False,False,False,Spain,395,19,2013-12-07,49,45-60,2,1,False,65735.0,49
1968,1971,Graduate,Widow,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,False,False,False,False,False,False,False,Saudi Arabia,28,4,2013-12-02,43,35-45,1,0,False,45684.0,43
9862,1969,Graduate,Married,21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,False,False,False,False,False,False,False,Canada,33,7,2013-11-14,45,35-45,1,0,False,21918.0,45
11075,1978,Graduate,Married,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,False,False,False,False,False,False,False,Canada,270,15,2013-10-29,36,35-45,2,1,False,51267.0,36
6658,1972,Graduate,Married,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,False,False,False,False,False,False,False,Spain,1194,32,2013-07-22,42,35-45,1,0,False,59868.0,42
4552,1991,Graduate,Married,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,False,False,False,False,False,False,False,Spain,393,12,2013-06-22,23,18-25,0,0,False,51373.0,23
10377,1958,Master,Married,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,False,False,False,False,False,False,False,Spain,397,15,2013-06-06,56,45-60,1,0,False,46692.0,56
5336,1971,Master,Married,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,False,False,False,False,False,False,False,Spain,59,2,2013-06-04,43,35-45,1,0,False,94199.86000000003,43
10350,1950,PhD,Married,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,False,False,False,False,False,False,False,Spain,38,5,2013-05-09,64,60+,3,2-3,False,54432.0,64
11071,1984,Graduate,Single,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,False,False,False,False,False,True,False,Canada,1923,16,2013-04-21,30,25-35,0,0,False,79607.0,30
11100,1972,Graduate,Divorced,51813.0,1,1,37,51,2,7,0,1,2,2,2,0,3,7,False,False,False,False,False,False,False,Canada,63,7,2013-04-11,42,35-45,2,1,False,51813.0,42
6516,1989,Basic,Married,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,False,False,False,False,False,False,False,Australia,18,4,2013-03-18,25,18-25,1,0,False,17487.0,25
1734,1968,PhD,Married,40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,False,False,False,False,False,False,False,Saudi Arabia,81,11,2013-01-17,46,45-60,3,2-3,False,40706.0,46
2131,1959,PhD,Divorced,62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,False,False,False,False,False,False,False,Spain,1307,23,2012-12-30,55,45-60,1,0,False,62859.0,55
6439,1958,Graduate,Married,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,False,False,False,False,False,False,False,Saudi Arabia,1102,31,2012-08-17,56,45-60,1,0,False,61074.0,56
10591,1969,Graduate,Widow,43638.0,0,1,37,63,10,83,7,19,19,2,4,1,4,7,False,False,False,False,False,False,False,Spain,201,11,2012-08-06,45,35-45,1,0,False,43638.0,45
9797,1956,Graduate,Married,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,False,False,False,False,False,False,False,Spain,443,16,2014-04-13,58,45-60,1,0,False,58116.0,58
9336,1969,PhD,Widow,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,False,False,False,False,False,False,False,Spain,636,21,2014-03-22,45,35-45,1,0,False,62187.0,45
2174,1954,Graduate,Single,46344.0,1,1,38,11,1,6,2,1,6,2,1,1,2,5,False,False,False,False,False,False,False,USA,27,6,2014-03-08,60,45-60,2,1,False,46344.0,60
3197,1980,Graduate,Married,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,False,False,False,False,False,False,False,Spain,670,20,2013-12-16,34,25-35,1,0,False,77353.0,34
9185,1966,PhD,Single,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,False,False,False,False,False,True,False,Spain,1029,18,2013-10-28,48,45-60,0,0,False,69759.0,48
905,1986,Graduate,Divorced,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,False,False,False,False,False,False,False,Saudi Arabia,84,11,2013-10-22,28,25-35,1,0,False,21846.0,28
10858,1975,Graduate,Married,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,False,False,False,False,False,False,False,Spain,820,25,2013-09-09,39,35-45,2,1,False,76532.0,39
8925,1965,Master,Married,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,False,False,False,False,False,False,False,Spain,1012,26,2013-07-03,49,45-60,1,0,False,70053.0,49
2499,1958,2n Cycle,Single,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,False,False,False,False,False,False,False,Spain,563,18,2013-05-06,56,45-60,1,0,False,75342.0,56
1109,1982,Master,Married,27590.0,1,0,38,6,0,5,0,0,1,1,1,0,2,7,False,False,False,False,False,False,False,Spain,12,4,2013-04-23,32,25-35,1,0,False,27590.0,32
326,1973,Graduate,Married,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,False,False,False,False,False,False,False,India,315,16,2013-02-18,41,35-45,2,1,False,51148.0,41
10967,1963,Graduate,Divorced,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,False,False,False,False,False,False,False,Saudi Arabia,99,9,2013-02-06,51,45-60,2,1,False,33378.0,51
5370,1973,PhD,Married,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,True,False,False,False,False,False,False,Spain,413,18,2013-01-16,41,35-45,1,0,False,32644.0,41
2098,1969,PhD,Married,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,False,False,False,False,False,False,False,Spain,17,4,2013-01-08,45,35-45,2,1,False,33581.0,45
1773,1978,2n Cycle,Married,12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,False,False,False,False,False,False,False,Saudi Arabia,57,6,2012-12-04,36,35-45,0,0,False,12393.0,36
5036,1984,PhD,Single,42710.0,1,0,38,252,3,42,4,3,102,2,4,5,3,6,False,False,False,False,False,False,False,Spain,406,14,2012-11-28,30,25-35,1,0,False,42710.0,30
4856,1957,2n Cycle,Married,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,True,False,False,True,False,False,False,India,1853,25,2012-11-06,57,45-60,0,0,False,82347.0,57
8722,1957,2n Cycle,Married,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,True,False,False,True,False,True,False,Canada,1853,25,2012-11-06,57,45-60,0,0,False,82347.0,57
2156,1955,PhD,Married,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,False,False,False,False,False,False,False,Spain,41,10,2012-11-03,59,45-60,2,1,False,22554.0,59
2569,1987,Graduate,Married,17323.0,0,0,38,3,14,17,6,1,5,1,1,0,3,8,False,False,False,False,False,False,False,USA,46,5,2012-10-10,27,25-35,0,0,False,17323.0,27
10151,1960,Graduate,Divorced,62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,False,False,False,False,False,False,False,Spain,946,22,2012-09-12,54,45-60,2,1,False,62204.0,54
10473,1956,PhD,Widow,78028.0,0,1,38,158,19,288,25,0,38,1,6,4,9,7,False,True,True,False,False,True,False,Spain,528,20,2012-09-10,58,45-60,1,0,False,78028.0,58
7079,1962,Graduate,Divorced,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,False,False,False,False,False,False,False,Saudi Arabia,1245,32,2012-09-08,52,45-60,1,0,False,63887.0,52
6875,1965,PhD,Married,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,False,False,False,False,False,False,False,Canada,529,17,2012-08-28,49,45-60,0,0,False,32727.0,49
